Fiscal Year,Cabinet,Department,Program,Expense Type,Expense Category,Recommended Amount,Approved Amount,Account Name,Fund,Fund Type,Program Number,Account Number
2015,Education,Boston Public Schools,Guild Elementary School,Personnel Services,Permanent Employees,$2776375.01,$2776375.01,Permanent Employees, General Fund , Tax Supported Funds ,101290,51000
2015,Education,Boston Public Schools,Guild Elementary School,Personnel Services,Emergency Employees,$44366.20,$44366.20,Emergency Employees, General Fund , Tax Supported Funds ,101290,51100
2015,Education,Boston Public Schools,Guild Elementary School,Personnel Services,Overtime,$0.00,$0.00,Overtime, General Fund , Tax Supported Funds ,101290,51200
2015,Education,Boston Public Schools,Guild Elementary School,Personnel Services,Part-Time Employee,$32888.00,$32888.00,Part-Time Employee, General Fund , Tax Supported Funds ,101290,51300
2015,Education,Boston Public Schools,Guild Elementary School,Personnel Services,Health Insurance,$4663.00,$4663.00,Health Insurance, General Fund , Tax Supported Funds ,101290,51400
2015,Education,Boston Public Schools,AcadSup-Elementary A,Personnel Services,Permanent Employees,$0.00,$0.00,Permanent Employees, General Fund , Tax Supported Funds ,101021,51000
2015,Education,Boston Public Schools,Hale Elementary School,Personnel Services,Permanent Employees,$1265261.84,$1265261.84,Permanent Employees, General Fund , Tax Supported Funds ,101292,51000
2015,Education,Boston Public Schools,Hale Elementary School,Personnel Services,Emergency Employees,$12350.00,$12350.00,Emergency Employees, General Fund , Tax Supported Funds ,101292,51100
2015,Education,Boston Public Schools,Hale Elementary School,Personnel Services,Overtime,$3250.00,$3250.00,Overtime, General Fund , Tax Supported Funds ,101292,51200
2015,Education,Boston Public Schools,Hale Elementary School,Personnel Services,Part-Time Employee,$16444.00,$16444.00,Part-Time Employee, General Fund , Tax Supported Funds ,101292,51300
2015,Education,Boston Public Schools,Haley Elementary School,Personnel Services,Permanent Employees,$3458721.20,$3458721.20,Permanent Employees, General Fund , Tax Supported Funds ,101293,51000
2015,Education,Boston Public Schools,Haley Elementary School,Personnel Services,Emergency Employees,$30945.00,$30945.00,Emergency Employees, General Fund , Tax Supported Funds ,101293,51100
2015,Education,Boston Public Schools,Haley Elementary School,Personnel Services,Overtime,$0.00,$0.00,Overtime, General Fund , Tax Supported Funds ,101293,51200
2015,Education,Boston Public Schools,Haley Elementary School,Personnel Services,Part-Time Employee,$32888.00,$32888.00,Part-Time Employee, General Fund , Tax Supported Funds ,101293,51300
2015,Education,Boston Public Schools,Hennigan Elementary School,Personnel Services,Permanent Employees,$4969352.72,$4969352.72,Permanent Employees, General Fund , Tax Supported Funds ,101299,51000
2015,Education,Boston Public Schools,Hennigan Elementary School,Personnel Services,Emergency Employees,$27000.00,$27000.00,Emergency Employees, General Fund , Tax Supported Funds ,101299,51100
2015,Education,Boston Public Schools,Hennigan Elementary School,Personnel Services,Overtime,$1250.00,$1250.00,Overtime, General Fund , Tax Supported Funds ,101299,51200
2015,Education,Boston Public Schools,Hennigan Elementary School,Personnel Services,Part-Time Employee,$49332.00,$49332.00,Part-Time Employee, General Fund , Tax Supported Funds ,101299,51300
2015,Education,Boston Public Schools,Hernandez K-8,Personnel Services,Permanent Employees,$2925264.35,$2925264.35,Permanent Employees, General Fund , Tax Supported Funds ,101301,51000
2015,Education,Boston Public Schools,Hernandez K-8,Personnel Services,Emergency Employees,$10311.80,$10311.80,Emergency Employees, General Fund , Tax Supported Funds ,101301,51100
2015,Education,Boston Public Schools,Hernandez K-8,Personnel Services,Overtime,$0.00,$0.00,Overtime, General Fund , Tax Supported Funds ,101301,51200
2015,Education,Boston Public Schools,Higginson Elementary School,Personnel Services,Permanent Employees,$1964760.09,$1964760.09,Permanent Employees, General Fund , Tax Supported Funds ,101303,51000
2015,Education,Boston Public Schools,Higginson Elementary School,Personnel Services,Emergency Employees,$786.00,$786.00,Emergency Employees, General Fund , Tax Supported Funds ,101303,51100
2015,Education,Boston Public Schools,Higginson Elementary School,Personnel Services,Overtime,$1080.60,$1080.60,Overtime, General Fund , Tax Supported Funds ,101303,51200
2015,Education,Boston Public Schools,Higginson Elementary School,Personnel Services,Part-Time Employee,$16444.00,$16444.00,Part-Time Employee, General Fund , Tax Supported Funds ,101303,51300
2015,Education,Boston Public Schools,UP Academy Holland,Personnel Services,Permanent Employees,$5374842.30,$5374842.30,Permanent Employees, General Fund , Tax Supported Funds ,101307,51000
2015,Education,Boston Public Schools,UP Academy Holland,Personnel Services,Part-Time Employee,$73998.00,$73998.00,Part-Time Employee, General Fund , Tax Supported Funds ,101307,51300
2015,Education,Boston Public Schools,Holland Elementary School,Personnel Services,Permanent Employees,$0.00,$0.00,Permanent Employees, General Fund , Tax Supported Funds ,101308,51000
2015,Education,Boston Public Schools,Holland Elementary School,Personnel Services,Emergency Employees,$0.00,$0.00,Emergency Employees, General Fund , Tax Supported Funds ,101308,51100
2015,Education,Boston Public Schools,Holland Elementary School,Personnel Services,Overtime,$0.00,$0.00,Overtime, General Fund , Tax Supported Funds ,101308,51200
2015,Education,Boston Public Schools,Holland Elementary School,Personnel Services,Part-Time Employee,$0.00,$0.00,Part-Time Employee, General Fund , Tax Supported Funds ,101308,51300
2015,Education,Boston Public Schools,Holmes Elementary School,Personnel Services,Permanent Employees,$2990668.98,$2990668.98,Permanent Employees, General Fund , Tax Supported Funds ,101309,51000
2015,Education,Boston Public Schools,Holmes Elementary School,Personnel Services,Emergency Employees,$111357.00,$111357.00,Emergency Employees, General Fund , Tax Supported Funds ,101309,51100
2015,Education,Boston Public Schools,Holmes Elementary School,Personnel Services,Overtime,$10000.00,$10000.00,Overtime, General Fund , Tax Supported Funds ,101309,51200
2015,Education,Boston Public Schools,Holmes Elementary School,Personnel Services,Part-Time Employee,$32888.00,$32888.00,Part-Time Employee, General Fund , Tax Supported Funds ,101309,51300
2015,Education,Boston Public Schools,AcadSup-Elementary B,Personnel Services,Permanent Employees,$0.00,$0.00,Permanent Employees, General Fund , Tax Supported Funds ,101022,51000
2015,Education,Boston Public Schools,Hurley K-8,Personnel Services,Permanent Employees,$2478554.71,$2478554.71,Permanent Employees, General Fund , Tax Supported Funds ,101310,51000
2015,Education,Boston Public Schools,Hurley K-8,Personnel Services,Emergency Employees,$4582.80,$4582.80,Emergency Employees, General Fund , Tax Supported Funds ,101310,51100
2015,Education,Boston Public Schools,Hurley K-8,Personnel Services,Part-Time Employee,$32888.00,$32888.00,Part-Time Employee, General Fund , Tax Supported Funds ,101310,51300
2015,Education,Boston Public Schools,Jackson/Mann K-8,Personnel Services,Permanent Employees,$6786721.96,$6786721.96,Permanent Employees, General Fund , Tax Supported Funds ,101316,51000
2015,Education,Boston Public Schools,Jackson/Mann K-8,Personnel Services,Emergency Employees,$30945.00,$30945.00,Emergency Employees, General Fund , Tax Supported Funds ,101316,51100
2015,Education,Boston Public Schools,Jackson/Mann K-8,Personnel Services,Overtime,$20000.00,$20000.00,Overtime, General Fund , Tax Supported Funds ,101316,51200
2015,Education,Boston Public Schools,Jackson/Mann K-8,Personnel Services,Part-Time Employee,$96985.00,$96985.00,Part-Time Employee, General Fund , Tax Supported Funds ,101316,51300
2015,Education,Boston Public Schools,John F.  Kennedy School,Personnel Services,Permanent Employees,$2646541.95,$2646541.95,Permanent Employees, General Fund , Tax Supported Funds ,101318,51000
2015,Education,Boston Public Schools,John F.  Kennedy School,Personnel Services,Emergency Employees,$33390.00,$33390.00,Emergency Employees, General Fund , Tax Supported Funds ,101318,51100
2015,Education,Boston Public Schools,John F.  Kennedy School,Personnel Services,Overtime,$15000.00,$15000.00,Overtime, General Fund , Tax Supported Funds ,101318,51200
2015,Education,Boston Public Schools,John F.  Kennedy School,Personnel Services,Part-Time Employee,$49332.00,$49332.00,Part-Time Employee, General Fund , Tax Supported Funds ,101318,51300
2015,Education,Boston Public Schools,Patrick Kennedy School,Personnel Services,Permanent Employees,$2409430.60,$2409430.60,Permanent Employees, General Fund , Tax Supported Funds ,101320,51000
2015,Education,Boston Public Schools,Patrick Kennedy School,Personnel Services,Emergency Employees,$49494.00,$49494.00,Emergency Employees, General Fund , Tax Supported Funds ,101320,51100
2015,Education,Boston Public Schools,Patrick Kennedy School,Personnel Services,Overtime,$0.00,$0.00,Overtime, General Fund , Tax Supported Funds ,101320,51200
2015,Education,Boston Public Schools,Patrick Kennedy School,Personnel Services,Part-Time Employee,$32888.00,$32888.00,Part-Time Employee, General Fund , Tax Supported Funds ,101320,51300
2015,Education,Boston Public Schools,Kenny Elementary School,Personnel Services,Permanent Employees,$2523953.80,$2523953.80,Permanent Employees, General Fund , Tax Supported Funds ,101322,51000
2015,Education,Boston Public Schools,Kenny Elementary School,Personnel Services,Emergency Employees,$23495.00,$23495.00,Emergency Employees, General Fund , Tax Supported Funds ,101322,51100
2015,Education,Boston Public Schools,Kenny Elementary School,Personnel Services,Overtime,$0.00,$0.00,Overtime, General Fund , Tax Supported Funds ,101322,51200
2015,Education,Boston Public Schools,Kenny Elementary School,Personnel Services,Part-Time Employee,$32888.00,$32888.00,Part-Time Employee, General Fund , Tax Supported Funds ,101322,51300
2015,Education,Boston Public Schools,Harvard/Kent,Personnel Services,Permanent Employees,$4817923.83,$4817923.83,Permanent Employees, General Fund , Tax Supported Funds ,101324,51000
2015,Education,Boston Public Schools,Harvard/Kent,Personnel Services,Overtime,$5406.76,$5406.76,Overtime, General Fund , Tax Supported Funds ,101324,51200
2015,Education,Boston Public Schools,AcadSup-High/Car & Tech,Supplies & Materials,Misc Supplies & Materials,$0.00,$0.00,Misc Supplies & Materials, General Fund , Tax Supported Funds ,101024,53900
2015,Education,Boston Public Schools,AcadSup-High/Car & Tech,Supplies & Materials,Educational Supplies & Mat,$0.00,$0.00,Educational Supplies & Mat, General Fund , Tax Supported Funds ,101024,53800
2015,"Streets, Transportation & Sanitation",Transportation Department,Traffic Commissioner's Office,Supplies & Materials,Office Supplies and Materials,$12000.00,$12000.00,Office Supplies and Materials, General Fund , Tax Supported Funds ,251100,53600
2015,"Streets, Transportation & Sanitation",Transportation Department,Traffic Commissioner's Office,Supplies & Materials,Misc Supplies & Materials,$4900.00,$4900.00,Misc Supplies & Materials, General Fund , Tax Supported Funds ,251100,53900
2015,"Streets, Transportation & Sanitation",Transportation Department,Traffic Management & Engineering,Supplies & Materials,Misc Supplies & Materials,$5000.00,$5000.00,Misc Supplies & Materials, General Fund , Tax Supported Funds ,251200,53900
2015,"Streets, Transportation & Sanitation",Transportation Department,Traffic Enforcement,Supplies & Materials,Auto Energy Supplies,$232960.00,$232960.00,Auto Energy Supplies, General Fund , Tax Supported Funds ,251400,53000
2015,"Streets, Transportation & Sanitation",Transportation Department,Traffic Enforcement,Supplies & Materials,Custodial Supplies,$2500.00,$2500.00,Custodial Supplies, General Fund , Tax Supported Funds ,251400,53400
2015,"Streets, Transportation & Sanitation",Transportation Department,Traffic Enforcement,Supplies & Materials,Office Supplies and Materials,$3500.00,$3500.00,Office Supplies and Materials, General Fund , Tax Supported Funds ,251400,53600
2015,"Streets, Transportation & Sanitation",Transportation Department,Traffic Enforcement,Supplies & Materials,Clothing Allowance,$8000.00,$8000.00,Clothing Allowance, General Fund , Tax Supported Funds ,251400,53700
2015,"Streets, Transportation & Sanitation",Transportation Department,Traffic Enforcement,Supplies & Materials,Misc Supplies & Materials,$130000.00,$130000.00,Misc Supplies & Materials, General Fund , Tax Supported Funds ,251400,53900
2015,"Streets, Transportation & Sanitation",Transportation Department,Traffic Operations,Supplies & Materials,Auto Energy Supplies,$237120.00,$237120.00,Auto Energy Supplies, General Fund , Tax Supported Funds ,251500,53000
2015,Education,Boston Public Schools,New Mission High School,Supplies & Materials,Educational Supplies & Mat,$21510.58,$21510.58,Educational Supplies & Mat, General Fund , Tax Supported Funds ,101664,53800
2015,Education,Boston Public Schools,Roland Hayes Division of Music,Supplies & Materials,Educational Supplies & Mat,$19052.00,$19052.00,Educational Supplies & Mat, General Fund , Tax Supported Funds ,101663,53800
2015,Education,Boston Public Schools,Madison Park High School,Supplies & Materials,Educational Supplies & Mat,$16786.00,$16786.00,Educational Supplies & Mat, General Fund , Tax Supported Funds ,101657,53800
2015,Education,Boston Public Schools,Madison Park High School,Supplies & Materials,Office Supplies and Materials,$0.00,$0.00,Office Supplies and Materials, General Fund , Tax Supported Funds ,101657,53600
